"source" "amenities" "bathrooms" "bedrooms" "has_photo" "pets_allowed" "price" "square_feet" "latitude" "longitude" "amenities2" "has_photo2" "pets_allowed2" "price_category" "source2"
"RentLingo" 1 2 2 "Thumbnail" "Cats" 895 912 42.0259 -93.6516 "Basic" 1 1 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 1710 805 34.1132 -117.6615 "Basic" 1 0 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1545 805 39.736 -104.9819 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 1395 1800 33.5953 -86.1298 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1322 805 38.9844 -76.4994 "Basic" 1 2 "Medium" 10
"RentLingo" 4 1 2 "Thumbnail" "Cats,Dogs" 1025 805 38.8562 -104.772 "Basic" 1 2 "Medium" 10
"RentLingo" 2 3 4 "Thumbnail" "Cats,Dogs" 1750 2397 30.0021 -95.2555 "Basic" 1 2 "High" 10
"RentLingo" 1 2 2 "Thumbnail" "None" 995 1800 33.6091 -85.837 "Basic" 1 0 "Medium" 10
"RentLingo" 1 3 4 "Thumbnail" "Cats,Dogs" 1610 1801 33.1932 -87.5349 "Basic" 1 2 "Medium" 10
"RentLingo" 5 1 1 "Thumbnail" "None" 1500 806 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "None" 2399 1251 39.9974 -82.9829 "Basic" 1 0 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1110 806 30.2989 -81.6324 "Basic" 1 2 "Medium" 10
"RentLingo" 10 1 1 "Thumbnail" "Cats" 940 806 40.4448 -79.9725 "Comfort" 1 1 "Low" 10
"RentLingo" 1 2.5 3 "Thumbnail" "None" 1220 1365 37.0835 -113.5823 "Basic" 1 0 "Medium" 10
"RentLingo" 1 2.5 4 "Thumbnail" "Cats,Dogs" 1695 1805 39.4443 -84.3711 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 595 806 43.1029 -84.692 "Basic" 1 0 "Low" 10
"RentLingo" 4 1 1 "Thumbnail" "None" 1110 807 35.9907 -78.9074 "Basic" 1 0 "Medium" 10
"RentLingo" 2 2 3 "Thumbnail" "Cats,Dogs" 1549 1806 29.925 -95.0704 "Basic" 1 2 "Medium" 10
"RentLingo" 2 1 2 "Thumbnail" "Cats,Dogs" 1450 1254 43.0724 -89.4003 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1650 915 44.4624 -73.1603 "Basic" 1 2 "Medium" 10
"RentLingo" 3 1 2 "Thumbnail" "Cats,Dogs" 1325 808 43.0724 -89.4003 "Basic" 1 2 "Medium" 10
"RentLingo" 5 1 1 "Thumbnail" "Cats,Dogs" 810 956 43.5329 -96.7265 "Basic" 1 2 "Low" 10
"RentLingo" 10 1 1 "Thumbnail" "Cats,Dogs" 1205 808 32.833 -83.6723 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 2245 957 40.8936 -73.9748 "Basic" 1 2 "High" 10
"RentLingo" 1 2.5 3 "Thumbnail" "Cats,Dogs" 1895 1820 45.6558 -122.5888 "Basic" 1 2 "High" 10
"RentLingo" 4 2 3 "Thumbnail" "Cats,Dogs" 1325 1820 33.9217 -84.8634 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 650 808 35.1872 -101.8587 "Basic" 1 2 "Low" 10
"RentLingo" 2 2 3 "Thumbnail" "None" 400 808 40.1145 -88.2723 "Basic" 1 0 "Low" 10
"RentLingo" 6 1 2 "Thumbnail" "None" 820 916 47.9179 -97.0658 "Comfort" 1 0 "Low" 10
"RentLingo" 8 1 2 "Thumbnail" "Cats,Dogs" 725 916 43.4251 -83.9731 "Comfort" 1 2 "Low" 10
"RentLingo" 13 1 1 "Thumbnail" "Cats,Dogs" 919 809 38.2009 -85.6999 "Luxury" 1 2 "Low" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 911 809 29.7714 -95.4343 "Basic" 1 2 "Low" 10
"RentLingo" 1 2.5 2 "Thumbnail" "None" 1750 1831 30.3054 -97.7497 "Basic" 1 0 "High" 10
"RentLingo" 4 2 2 "Thumbnail" "Cats,Dogs" 1375 1260 34.2291 -84.1306 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2.5 4 "Thumbnail" "Cats,Dogs" 1625 1832 35.6101 -78.4715 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 3 "Thumbnail" "None" 1250 1260 35.471 -97.5299 "Basic" 1 0 "Medium" 10
"RentLingo" 1 2.5 3 "Thumbnail" "None" 1895 1833 36.0516 -115.0235 "Basic" 1 0 "High" 10
"RentLingo" 10 2 2 "Thumbnail" "Cats,Dogs" 1988 1261 42.1173 -70.9547 "Comfort" 1 2 "High" 10
"RentLingo" 1 2 3 "Thumbnail" "None" 1745 2489 46.8587 -114.041 "Basic" 1 0 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats" 1515 810 33.945 -117.4074 "Basic" 1 1 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 750 918 43.5329 -96.7265 "Basic" 1 0 "Low" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 2800 850 34.0948 -118.3699 "Basic" 1 2 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1150 810 42.7509 -73.6189 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 855 810 35.6757 -97.4949 "Basic" 1 2 "Low" 10
"RentLingo" 4 2 4 "Thumbnail" "None" 1496 1064 39.8163 -98.5576 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 2050 920 47.616 -122.3275 "Basic" 1 2 "High" 10
"RentLingo" 1 2 2 "Thumbnail" "None" 2000 1265 33.7848 -84.3922 "Basic" 1 0 "High" 10
"RentLingo" 1 2 5 "Thumbnail" "Cats,Dogs" 1800 2500 60.4923 -151.0806 "Basic" 1 2 "High" 10
"RentLingo" 3 2 3 "Thumbnail" "Cats,Dogs" 1299 1265 33.8427 -84.0113 "Basic" 1 2 "Medium" 10
"RentLingo" 11 2 2 "Thumbnail" "Cats,Dogs" 1999 1004 47.6767 -122.0799 "Comfort" 1 2 "High" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 1495 1850 41.1765 -96.0829 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1315 811 29.7714 -95.4343 "Basic" 1 2 "Medium" 10
"RentLingo" 5 1 2 "Thumbnail" "Cats,Dogs" 1245 920 45.4913 -122.4185 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 975 811 41.2562 -96.0404 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2.5 3 "Thumbnail" "Cats,Dogs" 2047 1851 28.5335 -81.5918 "Basic" 1 2 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 925 811 40.4738 -86.1409 "Basic" 1 0 "Low" 10
"RentLingo" 3 2 2 "Thumbnail" "Cats,Dogs" 2548 1391 34.1542 -118.4447 "Basic" 1 2 "High" 10
"RentLingo" 1 3 3 "Thumbnail" "Cats,Dogs" 2380 1856 47.7974 -122.2037 "Basic" 1 2 "High" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 2350 1857 39.6828 -104.8078 "Basic" 1 2 "High" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 895 920 43.5329 -96.7265 "Basic" 1 2 "Low" 10
"RentLingo" 6 1 2 "Thumbnail" "Cats,Dogs" 835 920 43.5329 -96.7265 "Comfort" 1 2 "Low" 10
"RentLingo" 1 2 3 "Thumbnail" "Dogs" 1600 1866 37.0835 -113.5823 "Basic" 1 1 "Medium" 10
"RentLingo" 1 1.5 2 "Thumbnail" "None" 1100 812 30.3054 -97.7497 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1565 921 35.9393 -86.8716 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 1575 1868 35.2016 -80.8124 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats" 1500 850 26.2196 -98.2339 "Basic" 1 1 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats" 1450 850 44.9358 -93.6328 "Basic" 1 1 "Medium" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 891 812 41.6828 -93.7077 "Basic" 1 2 "Low" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats" 2800 2600 37.53 -77.477 "Basic" 1 1 "High" 10
"RentLingo" 3 1 2 "Thumbnail" "None" 905 1271 43.0531 -87.9659 "Basic" 1 0 "Low" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 1750 1874 35.6241 -117.6882 "Basic" 1 2 "High" 10
"RentLingo" 2 1 1 "Thumbnail" "None" 815 813 29.7714 -95.4343 "Basic" 1 0 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1713 923 43.0791 -73.7766 "Basic" 1 2 "High" 10
"RentLingo" 10 1 1 "Thumbnail" "Cats,Dogs" 1595 814 39.0744 -94.5521 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1.5 2 "Thumbnail" "Cats,Dogs" 1339 850 45.4851 -122.8349 "Basic" 1 2 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats,Dogs" 1299 850 28.4951 -81.4553 "Comfort" 1 2 "Medium" 10
"RentLingo" 8 2 2 "Thumbnail" "None" 916 924 44.8476 -93.7899 "Comfort" 1 0 "Low" 10
"RentLingo" 5 1 2 "Thumbnail" "Cats,Dogs" 2595 925 37.7605 -122.2522 "Basic" 1 2 "High" 10
"RentLingo" 3 2 2 "Thumbnail" "None" 1350 1274 29.7714 -95.4343 "Basic" 1 0 "Medium" 10
"RentLingo" 1 2 3 "Thumbnail" "None" 2800 1275 21.3155 -157.8379 "Basic" 1 0 "High" 10
"RentLingo" 7 1 1 "Thumbnail" "Cats,Dogs" 1415 815 39.8163 -98.5576 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1.5 2 "Thumbnail" "None" 1000 815 38.8562 -104.772 "Basic" 1 0 "Medium" 10
"RentLingo" 9 1 1 "Thumbnail" "Cats,Dogs" 1450 925 44.9368 -93.3605 "Comfort" 1 2 "Medium" 10
"RentLingo" 5 1 2 "Thumbnail" "Cats,Dogs" 539 815 40.8623 -84.5874 "Basic" 1 2 "Low" 10
"RentLingo" 2 1 2 "Thumbnail" "Cats,Dogs" 2195 816 33.8056 -118.1696 "Basic" 1 2 "High" 10
"RentLingo" 2 2 4 "Thumbnail" "Cats,Dogs" 1725 1894 28.2107 -81.2565 "Basic" 1 2 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1250 925 39.736 -104.9819 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 1795 1895 32.9079 -96.5532 "Basic" 1 2 "High" 10
"RentLingo" 13 1 1 "Thumbnail" "Cats,Dogs" 1048 816 35.5884 -82.56 "Luxury" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 875 816 48.2469 -101.3017 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats" 745 816 42.0259 -93.6516 "Basic" 1 1 "Low" 10
"RentLingo" 8 1 1 "Thumbnail" "Cats,Dogs" 889 925 42.4869 -92.3426 "Comfort" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1195 817 42.8587 -73.9562 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1025 817 38.6274 -90.304 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1.5 1 "Thumbnail" "Cats,Dogs" 1600 1900 48.0224 -122.5457 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 4 "Thumbnail" "Dogs" 1500 1900 36.1716 -83.4221 "Basic" 1 1 "Medium" 10
"RentLingo" 1 2 3 "Thumbnail" "None" 1100 1278 35.3365 -82.4711 "Basic" 1 0 "Medium" 10
"RentLingo" 2 2 3 "Thumbnail" "Cats,Dogs" 1599 1904 29.9972 -95.6676 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1020 850 61.1723 -149.8414 "Basic" 1 2 "Medium" 10
"RentLingo" 4 2 3 "Thumbnail" "Cats,Dogs" 1849 1907 28.0076 -82.4792 "Basic" 1 2 "High" 10
"RentLingo" 7 1 1 "Thumbnail" "Cats,Dogs" 1178 818 29.5416 -95.1405 "Comfort" 1 2 "Medium" 10
"RentLingo" 2 2 3 "Thumbnail" "Cats,Dogs" 1275 1908 33.9217 -84.8634 "Basic" 1 2 "Medium" 10
"RentLingo" 9 2 2 "Thumbnail" "Cats" 1650 1280 43.0637 -88.1403 "Comfort" 1 1 "Medium" 10
"RentLingo" 1 3.5 3 "Thumbnail" "Cats,Dogs" 1900 1911 29.7714 -95.4343 "Basic" 1 2 "High" 10
"RentLingo" 1 2 4 "Thumbnail" "None" 2500 2823 28.6921 -81.5149 "Basic" 1 0 "High" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 1225 1077 30.2989 -81.6324 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 825 1280 33.56 -101.8904 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1250 819 33.7848 -84.3922 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 1499 1918 35.2016 -80.8124 "Basic" 1 2 "Medium" 10
"RentLingo" 4 2 3 "Thumbnail" "Cats,Dogs" 1375 1282 33.9217 -84.8634 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "None" 2010 930 33.8726 -117.8546 "Basic" 1 0 "High" 10
"RentLingo" 2 1 3 "Thumbnail" "None" 990 819 40.1145 -88.2723 "Basic" 1 0 "Medium" 10
"RentLingo" 1 2 1 "Thumbnail" "None" 1424 930 29.4624 -98.5253 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1900 820 33.9531 -118.3454 "Basic" 1 2 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1900 820 44.0559 -121.3041 "Basic" 1 2 "High" 10
"RentLingo" 1 2 3 "Thumbnail" "Dogs" 2200 1929 41.4039 -90.5777 "Basic" 1 1 "High" 10
"RentLingo" 2 2 3 "Thumbnail" "Cats,Dogs" 1499 1594 30.0871 -95.4685 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1700 820 46.8013 -100.7562 "Basic" 1 2 "High" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 1495 1286 30.1158 -97.2746 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1072 930 38.2722 -76.4664 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2.5 4 "Thumbnail" "Cats,Dogs" 1800 1938 39.8895 -104.9641 "Basic" 1 2 "High" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 1049 1286 39.4846 -86.0525 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 2200 1287 25.8275 -80.1842 "Basic" 1 2 "High" 10
"RentLingo" 1 2.5 4 "Thumbnail" "Cats,Dogs" 1550 1941 29.4782 -98.2759 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2.5 3 "Thumbnail" "Dogs" 2150 1942 45.3899 -122.2309 "Basic" 1 1 "High" 10
"RentLingo" 1 2 2 "Thumbnail" "Dogs" 1495 1288 46.8587 -114.041 "Basic" 1 1 "Medium" 10
"RentLingo" 5 1 2 "Thumbnail" "Cats,Dogs" 610 930 38.0477 -97.3476 "Basic" 1 2 "Low" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 1399 1289 35.4047 -80.6098 "Basic" 1 2 "Medium" 10
"RentLingo" 11 1 1 "Thumbnail" "Cats,Dogs" 1215 820 47.3071 -122.3404 "Comfort" 1 2 "Medium" 10
"RentLingo" 12 1 1 "Thumbnail" "Cats,Dogs" 1202 820 47.9338 -122.2052 "Luxury" 1 2 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "None" 1225 931 42.0259 -93.6516 "Basic" 1 0 "Medium" 10
"RentLingo" 2 2 4 "Thumbnail" "Cats,Dogs" 2800 1950 47.4696 -122.1655 "Basic" 1 2 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1025 820 40.7061 -111.9048 "Basic" 1 2 "Medium" 10
"RentLingo" 10 2 2 "Thumbnail" "Cats,Dogs" 1414 1084 47.8441 -122.1991 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1015 820 33.9649 -84.5107 "Basic" 1 2 "Medium" 10
"RentLingo" 4 1 1 "Thumbnail" "Cats,Dogs" 873 820 32.833 -83.6723 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 835 820 48.2469 -101.3017 "Basic" 1 2 "Low" 10
"RentLingo" 1 1.5 2 "Thumbnail" "Cats,Dogs" 1295 932 45.5091 -122.6449 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 775 820 48.2469 -101.3017 "Basic" 1 0 "Low" 10
"RentLingo" 2 2 4 "Thumbnail" "Cats,Dogs" 1899 1962 32.5252 -96.8173 "Basic" 1 2 "High" 10
"RentLingo" 7 1 3 "Thumbnail" "Cats,Dogs" 1315 1966 41.2562 -96.0404 "Comfort" 1 2 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats,Dogs" 585 820 44.5099 -88.0178 "Comfort" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 1695 821 45.6658 -111.1159 "Basic" 1 2 "Medium" 10
"RentLingo" 1 3.5 3 "Thumbnail" "Cats,Dogs" 1500 1968 37.1366 -80.4038 "Basic" 1 2 "Medium" 10
"RentLingo" 6 1 2 "Thumbnail" "Cats,Dogs" 650 821 29.7714 -95.4343 "Comfort" 1 2 "Low" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 1695 1971 46.8296 -100.8908 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 595 850 48.2469 -101.3017 "Basic" 1 2 "Low" 10
"RentLingo" 3 1 2 "Thumbnail" "None" 975 822 30.5118 -97.6873 "Basic" 1 0 "Medium" 10
"RentLingo" 10 1 1 "Thumbnail" "None" 880 822 37.6836 -97.3369 "Comfort" 1 0 "Low" 10
"RentLingo" 3 1 2 "Thumbnail" "None" 1206 1087 45.0073 -92.9641 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1.5 3 "Thumbnail" "Dogs" 2400 1296 47.7921 -122.3045 "Basic" 1 1 "High" 10
"RentLingo" 10 1 1 "Thumbnail" "Cats,Dogs" 1575 823 43.0531 -87.9659 "Comfort" 1 2 "Medium" 10
"RentLingo" 2 2 4 "Thumbnail" "Cats,Dogs" 1525 1980 39.7953 -86.1387 "Basic" 1 2 "Medium" 10
"RentLingo" 5 2 2 "Thumbnail" "Cats,Dogs" 2500 1425 42.3882 -83.1122 "Basic" 1 2 "High" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 999 935 41.6828 -93.7077 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "None" 1100 823 42.0259 -93.6516 "Basic" 1 0 "Medium" 10
"RentLingo" 8 2 1 "Thumbnail" "Cats" 1185 1136 43.1921 -89.2195 "Comfort" 1 1 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 1100 1024 33.5178 -112.0848 "Basic" 1 2 "Medium" 10
"RentLingo" 11 1 1 "Thumbnail" "Cats,Dogs" 850 935 41.26 -95.8358 "Comfort" 1 2 "Low" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 811 935 43.5329 -96.7265 "Basic" 1 2 "Low" 10
"RentLingo" 5 1 1 "Thumbnail" "Cats,Dogs" 1070 824 40.5734 -111.8511 "Basic" 1 2 "Medium" 10
"RentLingo" 1 3.5 5 "Thumbnail" "None" 2000 3280 38.365 -81.6468 "Basic" 1 0 "High" 10
"RentLingo" 4 1 2 "Thumbnail" "Cats,Dogs" 995 824 35.823 -78.6438 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1.5 2 "Thumbnail" "None" 1450 936 44.5716 -123.282 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 2475 825 33.852 -118.3759 "Basic" 1 0 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 2199 825 34.1656 -118.3916 "Basic" 1 2 "High" 10
"RentLingo" 6 1 1 "Thumbnail" "None" 2125 825 39.8163 -98.5576 "Comfort" 1 0 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 1895 825 47.616 -122.3275 "Basic" 1 0 "High" 10
"RentLingo" 1 1 1 "Thumbnail" "None" 2100 1300 33.7848 -84.3922 "Basic" 1 0 "High" 10
"RentLingo" 6 2 4 "Thumbnail" "Cats,Dogs" 1700 2000 39.9974 -82.9829 "Comfort" 1 2 "High" 10
"RentLingo" 1 2 4 "Thumbnail" "None" 1620 2000 37.0835 -113.5823 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 1725 900 42.8141 -70.8735 "Basic" 1 0 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1550 825 30.3054 -97.7497 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 1549 825 41.8625 -87.6825 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 1525 825 33.7416 -84.2614 "Basic" 1 0 "Medium" 10
"RentLingo" 3 2 3 "Thumbnail" "Cats,Dogs" 1549 2010 32.5942 -96.7624 "Basic" 1 2 "Medium" 10
"RentLingo" 6 1 3 "Thumbnail" "None" 1499 1300 43.0531 -87.9659 "Comfort" 1 0 "Medium" 10
"RentLingo" 5 2 4 "Thumbnail" "Cats,Dogs" 1349 2015 34.0505 -81.0098 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 1350 1300 42.6646 -83.2739 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "None" 2000 2016 48.0338 -122.4486 "Basic" 1 0 "High" 10
"RentLingo" 1 2 3 "Thumbnail" "Cats,Dogs" 1225 1300 35.1628 -85.2135 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1.5 3 "Thumbnail" "Cats,Dogs" 1200 1300 30.1909 -92.0646 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "None" 1199 1300 61.594 -149.4124 "Basic" 1 0 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats,Dogs" 1150 1300 39.1679 -84.4933 "Comfort" 1 2 "Medium" 10
"RentLingo" 5 1 2 "Thumbnail" "Cats" 985 825 41.2562 -96.0404 "Basic" 1 1 "Medium" 10
"RentLingo" 6 2 2 "Thumbnail" "Cats,Dogs" 975 1095 43.4498 -88.6305 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 4.5 5 "Thumbnail" "Cats,Dogs" 1995 3888 35.5795 -80.8153 "Basic" 1 2 "High" 10
"RentLingo" 1 3 3 "Thumbnail" "Cats,Dogs" 1799 1650 41.2562 -96.0404 "Basic" 1 2 "High" 10
"RentLingo" 1 1.5 2 "Thumbnail" "Cats,Dogs" 975 1300 48.2469 -101.3017 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 775 825 34.678 -92.7603 "Basic" 1 2 "Low" 10
"RentLingo" 2 3 4 "Thumbnail" "Cats,Dogs" 1675 2039 29.7714 -95.4343 "Basic" 1 2 "Medium" 10
"RentLingo" 1 1 2 "Thumbnail" "Cats,Dogs" 680 858 43.5329 -96.7265 "Basic" 1 2 "Low" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 1150 1030 47.6485 -117.2657 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2.5 3 "Thumbnail" "None" 1395 1444 35.1149 -80.7015 "Basic" 1 0 "Medium" 10
"RentLingo" 2 2 2 "Thumbnail" "None" 1500 1144 32.8212 -96.7853 "Basic" 1 0 "Medium" 10
"RentLingo" 11 1 1 "Thumbnail" "Cats,Dogs" 1009 826 28.6658 -81.3932 "Comfort" 1 2 "Medium" 10
"RentLingo" 2 1 1 "Thumbnail" "Cats" 900 826 29.7714 -95.4343 "Basic" 1 1 "Low" 10
"RentLingo" 9 1 1 "Thumbnail" "Cats,Dogs" 1685 940 38.7999 -77.1072 "Comfort" 1 2 "Medium" 10
"RentLingo" 1 3 4 "Thumbnail" "None" 1500 2060 36.0341 -95.7854 "Basic" 1 0 "Medium" 10
"RentLingo" 1 2 4 "Thumbnail" "Cats,Dogs" 1499 2060 34.0505 -81.0098 "Basic" 1 2 "Medium" 10
"RentLingo" 5 1 1 "Thumbnail" "None" 1191 827 30.4973 -97.8276 "Basic" 1 0 "Medium" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats,Dogs" 976 827 30.4973 -97.8276 "Basic" 1 2 "Medium" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 1190 940 42.7449 -83.0073 "Basic" 1 2 "Medium" 10
"RentLingo" 6 1 1 "Thumbnail" "Cats,Dogs" 2290 828 30.3054 -97.7497 "Comfort" 1 2 "High" 10
"RentLingo" 3 1 2 "Thumbnail" "Cats,Dogs" 725 1306 44.3235 -88.6223 "Basic" 1 2 "Low" 10
"RentLingo" 1 2 3 "Thumbnail" "None" 1899 1307 30.6378 -81.4612 "Basic" 1 0 "High" 10
"RentLingo" 1 2 2 "Thumbnail" "Cats,Dogs" 2400 2086 40.4448 -79.9725 "Basic" 1 2 "High" 10
"RentLingo" 1 3.5 3 "Thumbnail" "None" 2200 2087 33.4146 -111.766 "Basic" 1 0 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 625 940 47.9179 -97.0658 "Basic" 1 0 "Low" 10
"RentLingo" 2 1 2 "Thumbnail" "Cats,Dogs" 1755 941 41.8625 -87.6825 "Basic" 1 2 "High" 10
"RentLingo" 5 1 1 "Thumbnail" "Cats,Dogs" 1070 828 34.1139 -84.0073 "Basic" 1 2 "Medium" 10
"RentLingo" 4 2 2 "Thumbnail" "Cats,Dogs" 635 828 42.0621 -93.8855 "Basic" 1 2 "Low" 10
"RentLingo" 1 1 1 "Thumbnail" "Cats" 1729 829 33.7848 -84.3922 "Basic" 1 1 "High" 10
"RentLingo" 1 1 2 "Thumbnail" "None" 1695 829 39.736 -104.9819 "Basic" 1 0 "Medium" 10
"RentLingo" 9 1 1 "Thumbnail" "Cats,Dogs" 1075 942 42.9644 -87.9868 "Comfort" 1 2 "Medium" 10
